article_id                          , headline                                                                                                                     , url
3e02d07d-7bc4-4fd3-8f8e-983c87b48d8d, "In battles over free speech, comedians are often center stage"                                                              , https://www.newspressnow.com/ap/ap-national-entertainment-news/2025/09/20/in-battles-over-free-speech-comedians-are-often-center-stage-2/
1b84d19e-b45b-4db5-a769-5091fa4ab118, What we know about Charlie Kirk’s memorial service                                                                           , https://abc17news.com/news/national-world/cnn-national/2025/09/20/what-we-know-about-charlie-kirks-memorial-service/
5d9d8f01-c431-48c1-ab04-14e14f54d938, Trump says U.S. military fatally struck another alleged drug-smuggling boat                                                  , https://www.kxcv.org/2025-09-20/trump-says-u-s-military-fatally-struck-another-alleged-drug-smuggling-boat
8d4b21b5-d3f0-4c8c-ab9b-488005c1cd68, Trump imposes $100K fee on H-1B visas in new immigration action                                                              , https://abc17news.com/politics/national-politics/cnn-us-politics/2025/09/19/trump-to-impose-100k-fee-on-h-1b-visas-in-new-immigration-action/
256ef9c5-fbdc-49dc-8b4e-af9d22b19426, Trump’s peace efforts falter as conflicts in Ukraine and Gaza escalate                                                       , https://www.newspressnow.com/ap/ap-us-politics-news/2025/09/20/trumps-peace-efforts-falter-as-conflicts-in-ukraine-and-gaza-escalate/
5fcab4bf-f002-4b6a-a928-cc7be31381ed, Winning numbers drawn in Friday’s Iowa Pick 4 Evening                                                                        , https://www.newspressnow.com/ap/ap-iowa-news/2025/09/19/winning-numbers-drawn-in-fridays-iowa-pick-4-evening-21/
7033d807-3bef-48ae-ac3f-f3686596eca4, 6 early crypto giveaways and what they're worth now                                                                          , https://abc17news.com/stacker-money/2025/09/20/6-early-crypto-giveaways-and-what-theyre-worth-now/
7b90b844-040a-4866-a33e-424643e7b410, An overview of public sentiment in the U.K. regarding Trump and his style of politics                                        , https://www.ksmu.org/2025-09-20/an-overview-of-public-sentiment-in-the-u-k-regarding-trump-and-his-style-of-politics
cf8c82c2-41e3-44dc-a320-0f703ee8bf01, Tracking scattered rain chances for gameday                                                                                  , https://abc17news.com/video/weather-video/2025/09/20/tracking-scattered-rain-chances-for-gameday/
f468b74a-c93f-4d17-9580-7efb93a1ab1d, Gen Z protesters are uniting behind a manga pirate flag                                                                      , https://abc17news.com/news/national-world/cnn-world/2025/09/19/gen-z-protesters-are-uniting-behind-a-manga-pirate-flag/
0a98e2aa-2188-4198-97fc-550ec33ce65b, Educating kids on the role oil and gas plays in their lives                                                                  , https://www.kmbc.com/article/educating-kids-on-the-role-oil-and-gas-plays-in-their-lives/33533022
e7fda545-9bc2-4459-8786-15dcf198fdbd, Trump’s peace efforts falter as conflicts in Ukraine and Gaza escalate                                                       , https://www.newspressnow.com/ap/ap-world-news/2025/09/20/trumps-peace-efforts-falter-as-conflicts-in-ukraine-and-gaza-escalate-2/
4ecab856-60fc-46ad-ab64-95799200f65a, There's more to Kansas oil and gas than meets the eye                                                                        , https://www.kmbc.com/article/there-s-more-to-kansas-oil-and-gas-than-meets-the-eye/33609267
83a2e052-fb60-4586-800e-6100cffa846d, Demandan a Bad Bunny por el uso de la imagen de una casa que aparece en un cortometraje y conciertos                         , https://abc17news.com/cnn-spanish/2025/09/19/demandan-a-bad-bunny-por-el-uso-de-la-imagen-de-una-casa-que-aparece-en-un-cortometraje-y-conciertos/
890d68c7-e3bc-4c54-b5d7-bc2b858fe38f, ‘It’s a new world with Trump’: Inside Democrats’ shutdown gamble                                                             , https://abc17news.com/politics/national-politics/cnn-us-politics/2025/09/20/its-a-new-world-with-trump-inside-democrats-shutdown-gamble/
7ccaab47-29c6-4103-b40f-cef0dabd0b31, Saturday Sports: The last week of the regular MLB season; the 'tush push' in the NFL                                         , https://www.ksmu.org/2025-09-20/saturday-sports-the-last-week-of-the-regular-mlb-season-the-tush-push-in-the-nfl
d52a32f7-dce5-4e8a-b8cc-82622a9dea1f, Noboa convoca a consulta popular sobre una Asamblea Constituyente sin pedir antes el aval de la Corte Constitucional         , https://abc17news.com/news/2025/09/19/noboa-convoca-a-consulta-popular-sobre-una-asamblea-constituyente-sin-pedir-antes-el-aval-de-la-corte-constitucional/
b67abed8-42bc-4576-8f7d-649690458116, MoDOT warns football traffic could worsen I-70 delays as MSHP cracks down on aggressive driving                              , https://abc17news.com/news/transportation/crash-collision/2025/09/19/modot-warns-football-traffic-could-worsen-i-70-delays-as-mshp-cracks-down-on-aggressive-driving/
8941ef30-dc9c-4466-acd2-8b5435694ae9, Top Democrats ask for a meeting with Trump ahead of government shutdown                                                      , https://www.ksmu.org/2025-09-20/top-democrats-ask-for-a-meeting-with-trump-ahead-of-government-shutdown
fa07d9c0-a564-40f2-b605-c48db53ef3d9, "CDC advisers vote that patients must consult a health care provider for Covid-19 vaccination, but no prescription required" , https://abc17news.com/cnn-health/2025/09/19/cdc-advisers-vote-that-patients-must-consult-a-health-care-provider-for-covid-19-vaccination-but-no-prescription-required/
e3e52b63-be12-4e1c-9463-9e03748d9273, MoWest announces 2025 Alumni Award winners                                                                                   , https://www.newspressnow.com/news/2025/09/20/mowest-announces-2025-alumni-award-winners/
699da80a-f880-448b-9ff5-85de419486ac, Missouri judge strikes down ballot summary for anti-abortion measure backed by Republican lawmakers                          , https://www.ksdk.com/article/news/local/missouri-anti-abortion-judge-strikes-down-ballot-summary-republican-lawmakers/63-515ebdf3-5de9-4b33-bf63-ee0326aea643
233ca362-31bf-47cf-9fae-294c723e0174, Violence erupts at right-wing demonstration in the Netherlands ahead of election                                             , https://abc17news.com/news/national-world/cnn-world/2025/09/20/violence-erupts-at-right-wing-demonstration-in-the-netherlands-ahead-of-election/
c0cf5984-529d-4942-a272-6e7d0f296891, What does free speech mean?                                                                                                  , https://www.ksmu.org/2025-09-20/what-does-free-speech-mean
196c6892-6464-4276-949f-426d901decf3, "Fact check: The fake photos, false claims and wild conspiracy theories swirling around the murder of Charlie Kirk"          , https://abc17news.com/politics/national-politics/cnn-us-politics/2025/09/20/fact-check-the-fake-photos-false-claims-and-wild-conspiracy-theories-swirling-around-the-murder-of-charlie-kirk/
9d0be761-7f0c-443c-88fa-b09739acae09, Trump says he will meet with Xi in South Korea in coming weeks                                                               , https://www.newstribune.com/news/2025/sep/20/trump-says-he-will-meet-with-xi-in-south-korea-in/
618cf518-774a-4deb-bc5f-196b6e75cb10, "To protect your brain against dementia, start pedaling, study suggests"                                                     , https://abc17news.com/cnn-health/2025/09/20/to-protect-your-brain-against-dementia-start-pedaling-study-suggests/
5caf5f39-2bf4-4dc8-81c1-0cb5d0e9cf26, U.S. attorney resigns under pressure from Trump to charge N.Y. AG Letitia James                                              , https://www.krcu.org/2025-09-20/u-s-attorney-resigns-under-pressure-from-trump-to-charge-n-y-ag-letitia-james
c91118e3-04ad-4589-a896-bc96d7af32cc, Nolan Arenado’s 3-run double helps Cardinals                                                                                 , https://fox2now.com/sports/st-louis-cardinals/nolan-arenados-3-run-double-helps-cardinals/
cfa11e9c-b78f-45f3-850c-ead94fa09b99, Jury trial scheduled in 2026 for woman accused in fatal Holts Summit shooting                                                , https://abc17news.com/news/crime/2025/09/19/jury-trial-scheduled-in-2026-for-woman-accused-in-fatal-holts-summit-shooting/
a4033747-d652-42a7-bc83-36754c37b12c, Tracking scattered rain chances for gameday                                                                                  , https://abc17news.com/weather/2025/09/20/tracking-scattered-rain-chances-for-gameday/
8a6b95fc-8392-4b86-b0fd-95a3e6086c64, Trump says U.S. military fatally struck another alleged drug-smuggling boat                                                  , https://www.krcu.org/2025-09-20/trump-says-u-s-military-fatally-struck-another-alleged-drug-smuggling-boat
2ed87d49-6a83-4d66-b91d-dbd5b8a2a533, Trump asks Supreme Court to enforce sex marker passport rules                                                                , https://molawyersmedia.com/2025/09/19/trump-supreme-court-passport-gender-case/
205a5a19-26e1-48e2-a0e5-ccd5f1559596, Highway 5 bridge replacement project extended through October                                                                , https://abc17news.com/news/transportation/road-construction/2025/09/19/highway-5-bridge-replacement-project-extended-through-october/
27d66d52-7a1d-4cf5-bba3-f0c60336402c, Small fire starts at southwest Columbia home after lithium-ion battery from wheelchair ‘explodes’                            , https://abc17news.com/news/columbia/2025/09/19/small-fire-starts-at-southwest-columbia-home-after-lithium-ion-battery-from-wheelchair-explodes/
9c398e16-e34f-45a6-ba2f-016b5697c053, "To protect your brain against dementia, start pedaling, study suggests"                                                     , https://www.newspressnow.com/cnn/cnn-health/2025/09/20/to-protect-your-brain-against-dementia-start-pedaling-study-suggests/
1cf277de-aaaf-49f9-81f0-2a3cfb5eca08, Baseball Glance                                                                                                              , https://www.newspressnow.com/ap/ap-sports/2025/09/20/baseball-glance-181/
30e5a230-753a-4000-9ee0-1b889e56e2b0, Así será la ceremonia en memoria de Charlie Kirk                                                                             , https://abc17news.com/cnn-spanish/2025/09/20/asi-sera-la-ceremonia-en-memoria-de-charlie-kirk/
f16473de-8335-4b23-ace1-4abd6b0da8f8, Alyssa Thomas puts up historic triple-double as Phoenix Mercury dethrone New York Liberty                                    , https://www.newspressnow.com/cnn/cnn-sports/2025/09/20/alyssa-thomas-puts-up-historic-triple-double-as-phoenix-mercury-dethrone-new-york-liberty/
222e096b-6d1a-4dc7-8aa3-43e7e5ee6f0a, Alyssa Thomas puts up historic triple-double as Phoenix Mercury dethrone New York Liberty                                    , https://abc17news.com/sports/cnn-sports/2025/09/20/alyssa-thomas-puts-up-historic-triple-double-as-phoenix-mercury-dethrone-new-york-liberty/
175adc08-9b81-4716-b7b3-0e9d3ea64d80, "Los aranceles, las deportaciones de Trump y el cambio climático encarecen los alimentos"                                    , https://abc17news.com/cnn-spanish/2025/09/20/los-aranceles-las-deportaciones-de-trump-y-el-cambio-climatico-encarecen-los-alimentos/
391cc74e-6215-4586-a9a9-6a51adee49ef, In this business everyone is family                                                                                          , https://www.kmbc.com/article/in-this-business-everyone-is-family/29849291
370fe482-3f68-4644-b57f-ed38399b45e8, Samuel U. Rodgers embraces cultural diversity                                                                                , https://www.kmbc.com/article/samuel-u-rodgers-embraces-cultural-diversity/34240321
a5bb3e91-6ff6-4a78-9319-95788d7c7bab, Trump anuncia otro ataque letal contra presunta embarcación de narcotráfico en aguas internacionales                         , https://abc17news.com/cnn-spanish/2025/09/19/trump-anuncia-otro-ataque-letal-contra-presunta-embarcacion-de-narcotrafico-en-aguas-internacionales/
cd1b7e2d-2da0-46a7-80de-ac3366c52b4a, Cinco latinos que dejaron su huella en las Grandes Ligas                                                                     , https://abc17news.com/cnn-spanish/2025/09/20/cinco-latinos-que-dejaron-su-huella-en-las-grandes-ligas/
b0ce3f2d-4202-4a5b-a499-11d316e9daae, American League Glance                                                                                                       , https://www.newspressnow.com/ap/ap-sports/2025/09/20/american-league-glance-180/
e0bb1a70-0e92-4af3-a6df-ad962df2b24a, "Trump’s tariffs, deportations and climate change are making groceries more expensive"                                       , https://abc17news.com/money/cnn-business-consumer/2025/09/20/trumps-tariffs-deportations-and-climate-change-are-making-groceries-more-expensive/
6b0ce52c-2ad7-4d60-927f-5025d1b37a56, Alyssa Thomas puts up historic triple-double as Phoenix Mercury dethrone New York Liberty                                    , https://abc17news.com/sports/cnn-sports/2025/09/20/alyssa-thomas-puts-up-historic-triple-double-as-phoenix-mercury-dethrone-new-york-liberty/
10d3a63a-4fad-4353-be13-64ff0c70e9ca, Massive banners with Trump’s face are adorning some federal buildings in DC. Democrats are crying foul                       , https://abc17news.com/politics/national-politics/cnn-us-politics/2025/09/20/massive-banners-with-trumps-face-are-adorning-some-federal-buildings-in-dc-democrats-are-crying-foul/
437d0076-8849-4af9-ae20-48c04ea49e15, D4vd tour dates removed from websites after the discovery of a girl’s body in Los Angeles                                    , https://abc17news.com/entertainment/cnn-entertainment/2025/09/20/d4vd-tour-dates-removed-from-websites-after-the-discovery-of-a-girls-body-in-los-angeles/
f534f4c4-f8df-4d1d-91a0-99b9fd13617c, Comments on: Power outages and damage caused by Thursday’s severe storms                                                     , https://abc17news.com/weather/insider-blog/2025/09/19/power-outages-and-damage-caused-by-thursdays-severe-storms/feed/
3287272d-613a-4a89-82f2-6bad4e882572, El mercado de pasteles de luna de US$ 1.000 millones de Asia se revoluciona inspirado en el pistacho y el chocolate Dubai    , https://abc17news.com/cnn-spanish/2025/09/20/el-mercado-de-pasteles-de-luna-de-us-1-000-millones-de-asia-se-revoluciona-inspirado-en-el-pistacho-y-el-chocolate-dubai/
46b8afaf-94f5-447f-943b-bbd7d7bfbd5e, Trump presenta programa de “tarjeta dorada” que acelera visas de inmigrantes por una tarifa elevada                          , https://abc17news.com/news/2025/09/19/trump-presenta-programa-de-tarjeta-dorada-que-acelera-visas-de-inmigrantes-por-una-tarifa-elevada/
8798b457-12af-43fc-9c1b-0cd762e041b0, "‘Tidal wave of problems’: With harvest here, Trump’s trade war pushes some US farmers to the brink"                         , https://abc17news.com/politics/national-politics/cnn-us-politics/2025/09/20/tidal-wave-of-problems-with-harvest-here-trumps-trade-war-pushes-some-us-farmers-to-the-brink/
4247880d-5925-45e0-8306-fb3848c894a0, Road work scheduled for several Columbia streets                                                                             , https://abc17news.com/news/transportation/road-construction/2025/09/19/road-work-scheduled-for-several-columbia-streets/
a6ea10d6-a829-4a3f-8562-e922194b6fa7, Baseball Expanded Glance                                                                                                     , https://www.newspressnow.com/ap/ap-sports/2025/09/20/baseball-expanded-glance-180/
762e17bd-d07c-4bf7-aee8-b6cfb47ad8cf, Polonia despliega aviones de combate después de un masivo asalto aéreo de Rusia sobre Ucrania                                , https://abc17news.com/cnn-spanish/2025/09/20/polonia-despliega-aviones-de-combate-mientras-rusia-lanza-un-masivo-asalto-aereo-sobre-ucrania/
71ba0538-bf38-4763-b364-84d1dc359193, Charlie Kirk me envió un mensaje directo antes de que lo asesinaran. Esto es lo que dijo                                     , https://abc17news.com/cnn-spanish/2025/09/20/charlie-kirk-me-envio-un-mensaje-directo-antes-de-que-lo-asesinaran-esto-es-lo-que-dijo/
bf891662-38da-42bf-bd9d-c08463ba111f, "As medical marijuana thrives, Missourians could see recreational use on November ballot"                                    , https://abc17news.com/politics/missouri-politics/2022/07/14/as-medical-marijuana-thrives-missourians-could-see-recreational-use-on-november-ballot/
1ca0374e-bf67-45dc-9e05-35f648f77de2, "EE.UU. completará acuerdo de TikTok “en los próximos días” y controlará su algoritmo, dice la Casa Blanca"                  , https://abc17news.com/cnn-spanish/2025/09/20/la-casa-blanca-esta-100-segura-de-que-el-acuerdo-de-tiktok-esta-cerrado-el-algoritmo-sera-controlado-por-ee-uu/
29a87935-2946-458f-9f79-018b5e7c95c3, What does the CDC panel vote on childhood vaccine changes mean?                                                              , https://www.ksmu.org/2025-09-20/what-does-the-cdc-panel-vote-on-childhood-vaccine-changes-mean
a810384e-cc3d-4c28-9ac6-35f1da0d5648, Boone County first quarter wage growth mediocre among largest Missouri counties                                              , https://abc17news.com/news/top-stories/2025/09/19/boone-county-first-quarter-wage-growth-mediocre-among-largest-missouri-counties/
bbf4eb89-d783-4e8e-9728-cd6f9ed7c375, Winning numbers drawn in Friday’s Iowa Pick 3 Evening                                                                        , https://www.newspressnow.com/ap/ap-iowa-news/2025/09/19/winning-numbers-drawn-in-fridays-iowa-pick-3-evening-22/
b6da2fce-827c-445a-997d-6fa553d687f7, "Russia launches a large-scale attack on Ukraine, killing 3 and wounding dozens"                                             , https://www.newspressnow.com/ap/ap-world-news/2025/09/20/russia-launches-a-large-scale-attack-on-ukraine-killing-3-and-wounding-dozens/
9661af0d-d94e-45fd-b76b-65782f1862ef, Thousands evacuated in Hong Kong after discovery of large WWII-era bomb                                                      , https://www.newspressnow.com/ap/ap-world-news/2025/09/20/thousands-evacuated-in-hong-kong-after-discovery-of-large-wwii-era-bomb/
90975b76-675c-4d0d-884a-49e13394343a, Nebraska Daybook                                                                                                             , https://www.newspressnow.com/ap/ap-nebraska-news/2025/09/20/nebraska-daybook-186/
710791b6-7d08-4cf6-969b-7ca89d4cab5b, Iowa Daybook                                                                                                                 , https://www.newspressnow.com/ap/ap-iowa-news/2025/09/20/iowa-daybook-187/
72a486c1-d6ea-4ee5-bd97-60907ac6d789, Crowdfunded Canadian team stuns reigning champion New Zealand to reach Women’s Rugby World Cup final                         , https://abc17news.com/sports/cnn-sports/2025/09/20/crowdfunded-canadian-team-stuns-reigning-champion-new-zealand-to-reach-womens-rugby-world-cup-final/
f86b046c-eaae-4ada-aa19-8c4158c58722, Crowdfunded Canadian team stuns reigning champion New Zealand to reach Women’s Rugby World Cup final                         , https://www.newspressnow.com/cnn/cnn-sports/2025/09/20/crowdfunded-canadian-team-stuns-reigning-champion-new-zealand-to-reach-womens-rugby-world-cup-final/
bd0d1e81-cc98-4ea3-aca5-9fd54a37696e, "Perez hits 3-run homer in 7-run first inning, Royals post 20-1 win vs. Blue Jays"                                           , https://www.fultonsun.com/news/2025/sep/20/perez-hits-3-run-homer-in-7-run-first-inning-royals-post-20-1-win-vs-blue-jays/
cdd4c962-2b6a-4164-921b-b27489ce7d8c, Arenado’s three-run double helps Cards in 7-1 win against Brewers                                                            , https://www.fultonsun.com/news/2025/sep/20/arenados-three-run-double-helps-cards-in-7-1-win-against-brewers/
092228c4-fda8-4e8d-89c1-a4e2ad19a9d8, Cleaver wants second Civil Rights Movement in response to Trump’s redistricting push                                         , https://www.fultonsun.com/news/2025/sep/18/cleaver-wants-second-civil-rights-movement-in/
ad351e18-08da-4c1d-863b-debd8b8a98ab, How AI is transforming accounting                                                                                            , https://abc17news.com/stacker-money/2025/09/20/how-ai-is-transforming-accounting/
516c7f68-6e14-4bb9-8ef5-6b26a6f5b307, "Back to school, back to the bus. Why that yellow ride still defines childhood"                                              , https://abc17news.com/stacker-lifestyle/2025/09/20/back-to-school-back-to-the-bus-why-that-yellow-ride-still-defines-childhood/
7cdb4c02-9209-429f-9eb7-566cec9a234b, Mind the gap: Women spend over 50% more than men on mental health prescriptions                                              , https://abc17news.com/stacker-science/2025/09/20/mind-the-gap-women-spend-over-50-more-than-men-on-mental-health-prescriptions/
7eb842d5-7cdd-47aa-9dda-43e072239bb0, "US will complete TikTok deal ‘in coming days’ and control its algorithm, White House says"                                  , https://abc17news.com/money/cnn-business-consumer/2025/09/20/us-will-complete-tiktok-deal-in-coming-days-and-control-its-algorithm-white-house-says/
caef55d7-414b-48d1-b899-54720b19f852, FBI arrests man accused of shooting at local Sacramento ABC news station                                                     , https://abc17news.com/news/national-world/cnn-national/2025/09/20/sacramento-police-arrest-man-in-connection-with-shooting-at-local-abc-affiliate-news-station/
c3b406df-4139-46d8-bfc0-66a879d0aaaa, Two celestial events will tempt sky-gazers in some regions this weekend. Here’s what to know                                 , https://abc17news.com/cnn-other/2025/09/20/a-partial-solar-eclipse-will-be-visible-over-the-southern-hemisphere-this-weekend-heres-where-to-see-it/
6360fd8b-6864-42dd-9d39-a049b72b031a, Fictitious fascism or frightening reality?                                                                                   , https://unewsonline.com/2025/03/fictitious-fascism-or-frightening-reality/
1150ac0a-e3a3-4175-b998-6b37a6f7a004, Is unbiased journalism possible?                                                                                             , https://unewsonline.com/2024/10/is-unbiased-journalism-possible/
33a5b7ce-6b7c-4c4d-b3ee-55593bc5ae9a, The history and legacy of One Direction                                                                                      , https://unewsonline.com/2024/10/the-history-and-legacy-of-one-direction/
c3e1703b-8e0e-4c2b-a4b2-4b4343ac8787, Saint Louis University’s Museum of Contemporary Religious Art will close in 2026                                             , https://unewsonline.com/2025/04/saint-louis-universitys-museum-of-contemporary-religious-art-will-close-in-2026/
93b6e2c8-f327-46c5-afb3-d5b1dc65dc8d, Beloved English professor Ruth Evans announces retirement after 15 years                                                     , https://unewsonline.com/2025/04/beloved-english-professor-ruth-evans-announces-retirement-after-15-years/
a2c99cc4-0a2d-44f9-b00c-276aaf51cfaa, The rise of modern misogyny and the new manosphere                                                                           , https://unewsonline.com/2025/04/the-rise-of-modern-misogyny-and-the-new-manosphere/
0cb85dcf-3d3b-451d-9cde-80725c3a54e2, How the British Empire indirectly caused today’s Israel-Palestine Conflict                                                   , https://unewsonline.com/2025/04/how-the-british-empire-indirectly-caused-todays-israel-palestine-conflict/
af500d2e-dc54-4e03-ace7-0a30fd1e0ad5, SLU Vogue highlights local designers and student models at Fall Showcase                                                     , https://unewsonline.com/2024/11/slu-vogue-highlights-local-designers-and-student-models-at-fall-showcase/
4ccf19f0-9fdf-4250-bd0b-5972d6df3cf9, I studied abroad twice so you don’t have to                                                                                  , https://unewsonline.com/2025/04/i-studied-abroad-twice-so-you-dont-have-to/
4e986184-24c3-4a52-8ea5-a5027624c779, Beyond Billiken Becky                                                                                                        , https://unewsonline.com/2025/04/beyond-billiken-becky/
af68aae1-1b06-461a-9ca7-63b6a0f0fa45, "At First Latine Graduation, families share joy in Spanish"                                                                  , https://unewsonline.com/2025/05/at-first-latine-graduation-families-share-joy-in-spanish/
3ba84b20-e107-4b3d-af6d-2f16ae630966, SLU upsets No. 5 SMU in first win of the season                                                                              , https://unewsonline.com/2025/08/slu-upsets-no-5-smu-in-first-win-of-the-season/
b4d3d26e-a7eb-47de-b17f-b52670b21d14, Billiken’s guide to vintage clothing in St. Louis                                                                            , https://unewsonline.com/2025/08/billikens-guide-to-vintage-clothing-in-st-louis/
e42af38c-7091-4a4d-b8ab-284ba23bbc6d, Microaggressions and sexism undermine DEI in SLU FSL life                                                                    , https://unewsonline.com/2025/09/microaggressions-and-sexism-undermine-dei-in-slu-greek-life/
d01237d9-3e79-4ba2-b2d5-9008df9d61c7, "Sonny Curtis, Crickets member who penned ‘Mary Tyler Moore Show’ theme, dies at 88"                                         , https://www.newspressnow.com/ap/ap-national-entertainment-news/2025/09/20/sonny-curtis-crickets-member-who-penned-mary-tyler-moore-show-theme-dies-at-88/
7caaf9b8-933c-47cb-b3a8-3ef5a16877c7, An activist’s murder rocked Honduras. Now her daughter is in the hot seat                                                    , https://www.newspressnow.com/cnn/cnn-world/2025/09/20/an-activists-murder-rocked-honduras-now-her-daughter-is-in-the-hot-seat/
9482812a-cb5e-40f1-8c0f-d994b3cf4d92, Release party for Swift’s ‘The Life of a Showgirl’ album is coming to AMC theaters                                           , https://www.newspressnow.com/ap/ap-national-entertainment-news/2025/09/20/release-party-for-swifts-the-life-of-a-showgirl-album-is-coming-to-amc-theaters/
f73bb548-5aac-4b72-9caf-86717f34a65b, Walk to End Alzheimer’s raises funds to rally awareness                                                                      , https://www.newspressnow.com/news/top-stories/2025/09/20/walk-to-end-alzheimers-raises-funds-to-rally-awareness/
82145e3e-4020-45fa-95f6-35b4ba089778, "US will complete TikTok deal ‘in coming days’ and control its algorithm, White House says"                                  , https://www.newspressnow.com/cnn/cnn-business-consumer/2025/09/20/us-will-complete-tiktok-deal-in-coming-days-and-control-its-algorithm-white-house-says/
35dc4f13-4b5a-45a1-903c-1b2ffa079c69, Sacramento police arrest man in connection with shooting at local ABC affiliate news station                                 , https://www.newspressnow.com/cnn/cnn-national/2025/09/20/sacramento-police-arrest-man-in-connection-with-shooting-at-local-abc-affiliate-news-station/
46ca1d27-4873-4f12-8f87-151190baf892, Blood Orange’s “Essex Honey”                                                                                                 , https://unewsonline.com/2025/09/blood-oranges-essex-honey/
31268f33-03b6-4f0f-b0c8-c333abeef875, SLU Women’s Soccer Starts Season Strong                                                                                      , https://unewsonline.com/2025/09/slu-womens-soccer-starts-season-strong/
fd6d75b5-7408-4308-b0a5-f70459d997d0, Cadillac Formula One announces its 2026 driver lineup                                                                        , https://unewsonline.com/2025/09/cadillac-formula-one-announces-its-2026-driver-lineup/
61e953ff-b088-45e3-9ce1-242e07fabb36, A taste of Greece in St. Louis                                                                                               , https://unewsonline.com/2025/09/a-taste-of-greece-in-st-louis/
04e280ce-fea6-4343-9915-6294f18e0523, SLU men’s soccer continues to climb national rankings                                                                        , https://unewsonline.com/2025/09/slu-mens-soccer-continues-to-climb-national-rankings/
9c486bd7-979f-4dd7-b23b-c92efda76c72, "“The Office” spinoff, “The Paper,” is not a reboot"                                                                         , https://unewsonline.com/2025/09/the-office-spinoff-the-paper-is-not-a-reboot/
35abb049-dcf6-4339-9020-bc595164a0b6, Great Plains Lookahead Digest                                                                                                , "https://www.westplainsdailyquill.net/stories/great-plains-lookahead-digest,196994"
